index,Index,Label,unit,start,last,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
WPU51110301011                ,WPU51110301011                ,"PPI Commodity data for Health care services-Medicare patients: home health and hospice care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,101.3,101.0,102.9,101.6,101.2,101.1,103.0,103.0,102.5,104.6,107.3,110.072
WPU51110301012                ,WPU51110301012                ,"PPI Commodity data for Health care services-Medicaid patients: home health and hospice care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.6,101.8,101.7,101.7,102.4,103.8,104.5,105.6,110.5,112.7,115.9,117.034
WPU5111030102                 ,WPU5111030102                 ,"PPI Commodity data for Health care services-Private insurance and all other patients: home health and hospice care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,101.8,102.4,102.1,103.3,106.7,109.7,112.5,115.0,119.9,126.2,128.7,132.088
WPU51110301021                ,WPU51110301021                ,"PPI Commodity data for Health care services-Private insurance patients: home health and hospice care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.0,102.6,103.4,104.5,105.1,105.152
WPU51110301022                ,WPU51110301022                ,"PPI Commodity data for Health care services-All other patients: home health and hospice care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,106.9,110.2,117.2,126.2,129.6,134.673
WPU511104                     ,WPU511104                     ,"PPI Commodity data for Health care services-Hospital outpatient care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.8,109.1,112.3,117.8,120.6,120.7,121.8,124.3,127.7,131.2,135.2,139.903
WPU51110401                   ,WPU51110401                   ,"PPI Commodity data for Health care services-Hospital outpatient care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.8,109.1,112.3,117.8,120.6,120.7,121.8,124.3,127.7,131.2,135.2,139.903
WPU511104011                  ,WPU511104011                  ,"PPI Commodity data for Health care services-Hospital outpatient care, general medical & surgical hospitals, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1,121.2,123.8,127.3,130.6,134.6,139.21
WPU5111040111                 ,WPU5111040111                 ,"PPI Commodity data for Health care services-Medicare patients: hospital outpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,99.8,101.9,106.1,106.7,111.0,112.813
WPU5111040112                 ,WPU5111040112                 ,"PPI Commodity data for Health care services-Medicaid patients: hospital outpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7,93.7,93.9,93.9,94.6,98.6,97.176
WPU5111040113                 ,WPU5111040113                 ,"PPI Commodity data for Health care services-Private insurance and all other patients: outpatient care, gen. medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.0,108.2,111.7,115.2,118.4,123.25
WPU511104013                  ,WPU511104013                  ,"PPI Commodity data for Health care services-Hospital outpatient care, specialty hospitals, not seasonally adjusted",Index base: 2009.04 = 100,2009-M04,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.1,120.2,120.3,119.3,,,
WPU511105                     ,WPU511105                     ,"PPI Commodity data for Health care services-Dental care, not seasonally adjusted",Index base: 2010.06 = 100,2010-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,103.8,105.7,107.2,109.1,111.8,114.2,115.3,116.4,120.0,122.823
WPU51110502                   ,WPU51110502                   ,"PPI Commodity data for Health care services-Private insurance patients: dental care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.7,104.4,106.6,108.0,108.7,112.2,114.301
WPU511105021                  ,WPU511105021                  ,"PPI Commodity data for Health care services-Private insurance patients: dental visits and consultations, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,103.8,106.6,108.9,110.2,118.8,124.307
WPU511105022                  ,WPU511105022                  ,"PPI Commodity data for Health care services-Private insurance patients: dental surgical intervention services, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,105.3,106.7,108.3,109.2,111.1,111.756
WPU511105023                  ,WPU511105023                  ,"PPI Commodity data for Health care services-Private insurance patients: dental non-surgical intervention services, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,104.5,106.6,107.3,107.6,108.2,108.66
WPU51110503                   ,WPU51110503                   ,"PPI Commodity data for Health care services-Medicare, Medicaid and all other patients: dental care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,104.0,106.4,106.9,108.3,111.6,114.866
WPU511105031                  ,WPU511105031                  ,"PPI Commodity data for Health care services-Medicare, Medicaid and all other patients: dental visits and consultations, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,106.5,110.6,111.0,112.5,115.6,118.095
WPU511105032                  ,WPU511105032                  ,"PPI Commodity data for Health care services-Medicare, Medicaid and all other patients: dental surgical intervention services, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,100.2,101.0,102.0,102.7,104.2,107.563
WPU511105033                  ,WPU511105033                  ,"PPI Commodity data for Health care services-Medicare and Medicaid and all other patients: dental non-surgical intervention services, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.6,105.2,105.8,107.3,111.4,115.041
WPU512                        ,WPU512                        ,"PPI Commodity data for Health care services-Inpatient care, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,107.5,110.4,112.6,114.3,116.4,118.8,120.9,124.1,127.7,132.2,135.863
WPU5121                       ,WPU5121                       ,"PPI Commodity data for Health care services-Inpatient care, not seasonally adjusted",Index base: 2009.06 = 100,2009-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,107.5,110.4,112.6,114.3,116.4,118.8,120.9,124.1,127.7,132.2,135.863
WPU512101                     ,WPU512101                     ,"PPI Commodity data for Health care services-Hospital inpatient care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,106.9,109.4,112.7,115.2,116.9,118.8,121.0,122.7,125.8,129.4,133.7,137.705
WPU51210101                   ,WPU51210101                   ,"PPI Commodity data for Health care services-Hospital inpatient care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,106.9,109.4,112.7,115.2,116.9,118.8,121.0,122.7,125.8,129.4,133.7,137.705
WPU512101011                  ,WPU512101011                  ,"PPI Commodity data for Health care services-Hospital inpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2,121.6,123.3,126.5,130.4,134.8,138.963
WPU5121010111                 ,WPU5121010111                 ,"PPI Commodity data for Health care services-Medicare patients: hospital inpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,99.9,101.0,104.3,108.4,112.2,115.132
WPU5121010112                 ,WPU5121010112                 ,"PPI Commodity data for Health care services-Medicaid patients: hospital inpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,102.2,102.5,103.1,103.0,104.5,107.601
WPU5121010113                 ,WPU5121010113                 ,"PPI Commodity data for Health care services-Private insur. & all other patients: hospital inpatient, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,107.0,109.4,112.4,116.0,120.2,124.312
WPU51210101131                ,WPU51210101131                ,"PPI Commodity data for Health care services-Private insurance patients: hospital inpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,107.1,109.4,112.5,115.7,120.3,124.603
WPU51210101132                ,WPU51210101132                ,"PPI Commodity data for Health care services-All other patients: hospital inpatient care, general medical and surgical hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4,105.9,109.4,111.9,117.8,120.0,122.986
WPU512101012                  ,WPU512101012                  ,"PPI Commodity data for Health care services-Hospital inpatient care, psychiatric & substance abuse hospitals, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.7,109.8,111.5,113.8,117.2,119.1,122.78
WPU5121010121                 ,WPU5121010121                 ,"PPI Commodity data for Health care services-Hospital inpatient care, psychiatric hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,104.5,106.3,108.8,,,
WPU51210101211                ,WPU51210101211                ,"PPI Commodity data for Health care services-Medicare patients: hospital inpatient care, psychiatric hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,101.2,103.0,104.0,,,
WPU51210101212                ,WPU51210101212                ,"PPI Commodity data for Health care services-Medicaid patients: hospital inpatient care, psychiatric hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,97.8,103.5,110.7,,,
WPU51210101213                ,WPU51210101213                ,"PPI Commodity data for Health care services-Private insurance and all other patients: hospital inpatient care, psychiatric hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2019-M09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2,107.3,107.5,108.6,,,
WPU512101013                  ,WPU512101013                  ,"PPI Commodity data for Health care services-Hospital inpatient care, specialty hospitals, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.8,117.5,117.5,118.9,117.7,121.6,122.626
WPU5121010131                 ,WPU5121010131                 ,"PPI Commodity data for Health care services-Medicare patients: hospital inpatient care, specialty hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,103.3,99.6,99.2,100.3,106.0,108.557
WPU5121010132                 ,WPU5121010132                 ,"PPI Commodity data for Health care services-Medicaid patients: hospital inpatient care, specialty hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,107.0,111.6,113.2,109.4,108.4,110.899
WPU5121010133                 ,WPU5121010133                 ,"PPI Commodity data for Health care services-Private insurance and all other patients: hospital inpatient care, specialty hospitals, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,104.6,104.9,107.6,105.6,108.4,107.766
WPU512102                     ,WPU512102                     ,"PPI Commodity data for Health care services-Nursing home care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,104.2,106.8,108.2,109.1,110.5,112.8,115.9,119.0,122.9,126.3,131.7,134.045
WPU51210201                   ,WPU51210201                   ,"PPI Commodity data for Health care services-Nursing home care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,104.2,106.8,108.2,109.1,110.5,112.8,115.9,119.0,122.9,126.3,131.7,134.045
WPU5121020101                 ,WPU5121020101                 ,"PPI Commodity data for Health care services-Medicare and Medicaid patients: Nursing home care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,103.5,105.7,105.8,105.9,106.8,109.1,111.2,113.9,117.5,121.2,126.5,130.868
WPU51210201011                ,WPU51210201011                ,"PPI Commodity data for Health care services-Medicaid patients: Nursing home care, not seasonally adjusted",Index base: 2012.06 = 100,2012-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,101.7,104.2,106.4,109.3,113.5,117.9,123.8,128.649
WPU51210201012                ,WPU51210201012                ,"PPI Commodity data for Health care services-Medicare patients: Nursing home care, not seasonally adjusted",Index base: 2012.06 = 100,2012-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,100.6,102.1,103.9,105.9,108.1,110.3,114.3,117.318
WPU5121020102                 ,WPU5121020102                 ,"PPI Commodity data for Health care services-Private insurance and all other patients: Nursing home care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.3,108.3,111.6,113.7,116.0,118.4,122.6,126.2,130.5,133.7,139.1,138.857
WPU51210201021                ,WPU51210201021                ,"PPI Commodity data for Health care services-Private insurance patients: Nursing home care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,98.4,98.9,100.2,104.1,105.5,107.204
WPU51210201022                ,WPU51210201022                ,"PPI Commodity data for Health care services-All other patients: Nursing home care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,107.5,111.1,115.3,117.8,123.2,122.577
WPU512103                     ,WPU512103                     ,"PPI Commodity data for Health care services-Intellectual and developmental disability center care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,109.9,114.6,117.9,123.4,128.7,133.4,138.8,144.2,148.4,151.7,157.9,164.278
WPU51210301                   ,WPU51210301                   ,"PPI Commodity data for Health care services-Intellectual and developmental disability center care, not seasonally adjusted",Index base: 2008.12 = 100,2008-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,109.9,114.6,117.9,123.4,128.7,133.4,138.8,144.2,148.4,151.7,157.9,164.278
WPU5121030101                 ,WPU5121030101                 ,"PPI Commodity data for Health care services-Medicaid patients: Intellectual and developmental disability center care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,109.2,113.8,117.5,120.6,124.9,129.346
WPU5121030102                 ,WPU5121030102                 ,"PPI Commodity data for Health care services-Medicare, private ins. & all other patients: Intellectual & develop. disability center care, not seasonally adjusted",Index base: 2014.06 = 100,2014-M06,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,105.8,108.4,110.1,110.8,117.8,124.934
WPU513                        ,WPU513                        ,"PPI Commodity data for Health care services-Sales of blood and blood products, organs, and tissues, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.7,103.9,104.1,103.6,103.7,104.3,104.7,104.6,105.9,107.8,109.435
WPU5131                       ,WPU5131                       ,"PPI Commodity data for Health care services-Sales of blood and blood products, organs, and tissues, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.7,103.9,104.1,103.6,103.7,104.3,104.7,104.6,105.9,107.8,109.435
WPU513101                     ,WPU513101                     ,"PPI Commodity data for Health care services-Sales of blood and blood products, organs, and tissues, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.7,103.9,104.1,103.6,103.7,104.3,104.7,104.6,105.9,107.8,109.435
WPU51310101                   ,WPU51310101                   ,"PPI Commodity data for Health care services-Sales of blood and blood products, organs, and tissues, not seasonally adjusted",Index base: 2009.03 = 100,2009-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9,102.7,103.9,104.1,103.6,103.7,104.3,104.7,104.6,105.9,107.8,109.435
