series_id                     ,group_code,item_code,seasonal,base_date,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
WDU10740903                   ,10,740903,U,199412,"PPI Commodity data for Metals and metal products-Nonpressure pipe and tubing, not seasonally adjusted, discontinued",,1994,M12,2002,M13
WDU10740905                   ,10,740905,U,199412,"PPI Commodity data for Metals and metal products-Petrochemical and paper mill, not seasonally adjusted, discontinued",,1994,M12,2002,M13
WDU10740907                   ,10,740907,U,199412,"PPI Commodity data for Metals and metal products-Water/sewage treatment, not seasonally adjusted, discontinued",,1998,M07,2002,M13
WDU10740909                   ,10,740909,U,199412,"PPI Commodity data for Metals and metal products-Other iron and steel pipe, tube and fittings, not seasonally adjusted, discontinued",,1994,M12,2002,M13
WDU10740951                   ,10,740951,U,200212,"PPI Commodity data for Metals and metal products-Iron and steel pipe, tube, and fittings, not seasonally adjusted, discontinued",,2002,M12,2011,M13
WDU10750101                   ,10,750101,U,198200,"PPI Commodity data for Metals and metal products-Bare tube heat exchangers, not seasonally adjusted, discontinued",,1980,M06,2011,M06
WDU10750102                   ,10,750102,U,198200,"PPI Commodity data for Metals and metal products-Fin tube heat exchangers, not seasonally adjusted, discontinued",,1980,M06,2009,M11
WDU10750107                   ,10,750107,U,198200,"PPI Commodity data for Metals and metal products-Steam condensers, not seasonally adjusted, discontinued",,1980,M06,1990,M07
WDU10760101                   ,10,760101,U,198200,"PPI Commodity data for Metals and metal products-Large diameter pipe, not seasonally adjusted, discontinued",,1980,M06,2001,M13
WDU10760106                   ,10,760106,U,198200,"PPI Commodity data for Metals and metal products-Stacks, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10760111                   ,10,760111,U,198200,"PPI Commodity data for Metals and metal products-Weldments, not seasonally adjusted, discontinued",,1980,M06,1994,M13
WDU10760112                   ,10,760112,U,198612,"PPI Commodity data for Metals and metal products-Steel plate for containers, not seasonally adjusted, discontinued",,1986,M12,2001,M13
WDU10760121                   ,10,760121,U,198200,"PPI Commodity data for Metals and metal products-Other fabricated steel plate, not seasonally adjusted, discontinued",,1980,M06,1994,M13
WDU10760123                   ,10,760123,U,199412,"PPI Commodity data for Metals and metal products-Weldments & fabricated steel plate for oth. purposes, not seasonally adjusted, discontinued",,1994,M12,2001,M13
WDU10770101                   ,10,770101,U,198200,"PPI Commodity data for Metals and metal products-Water tube boiler, 10g and less, 15-449 psi, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10770102                   ,10,770102,U,198612,"PPI Commodity data for Metals and metal products-Water tube boilers up to 100,000 lbs./hr., not seasonally adjusted, discontinued",,1986,M12,1989,M11
WDU10770104                   ,10,770104,U,200112,"PPI Commodity data for Metals and metal products-Stationary and marine power boilers, not seasonally adjusted, discontinued",,2001,M12,2011,M06
WDU10770105                   ,10,770105,U,201106,"PPI Commodity data for Metals and metal products-Parts and attachments for steel power boilers (sold separately) (exc. nuclear applications), not seasonally adjusted, discontinued",,2011,M06,2020,M02
WDU10770106                   ,10,770106,U,198200,"PPI Commodity data for Metals and metal products-Water tube broiler, 10 to 100g, 15-449 psi, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10770107                   ,10,770107,U,201106,"PPI Commodity data for Metals and metal products-Water tube steel, fire tube steam and vertical, and other power boilers (stationary and marine), not seasonally adjusted, discontinued",,2011,M06,2013,M11
WDU10770109                   ,10,770109,U,198612,"PPI Commodity data for Metals and metal products-Water tube boilers over 250,000 lbs/hr., not seasonally adjusted, discontinued",,1986,M12,1986,M12
WDU10770111                   ,10,770111,U,198200,"PPI Commodity data for Metals and metal products-Water tube boiler, 10 to 100g, 450 psi and up, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10770113                   ,10,770113,U,198612,"PPI Commodity data for Metals and metal products-Fire tube boilers, not seasonally adjusted, discontinued",,1986,M12,2001,M13
WDU10770116                   ,10,770116,U,198200,"PPI Commodity data for Metals and metal products-Fire tube boiler, steam pressure, not seasonally adjusted, discontinued",,1980,M06,1980,M06
WDU10770124                   ,10,770124,U,198612,"PPI Commodity data for Metals and metal products-Parts/attachments for steel power boilers, not seasonally adjusted, discontinued",,1986,M12,2001,M13
WDU10780101                   ,10,780101,U,198200,"PPI Commodity data for Metals and metal products-Primary vessels and tanks, not seasonally adjusted, discontinued",,1980,M06,1986,M03
WDU10790115                   ,10,790115,U,198200,"PPI Commodity data for Metals and metal products-Industrial and commercial, not seasonally adjusted, discontinued",,1981,M12,1997,M13
WDU10790118                   ,10,790118,U,198200,"PPI Commodity data for Metals and metal products-Public and educational, not seasonally adjusted, discontinued",,1982,M05,1997,M13
WDU10790214                   ,10,790214,U,198200,"PPI Commodity data for Metals and metal products-Grain storage bldgs., incl. farm & commercial types, not seasonally adjusted, discontinued",,1982,M05,1987,M13
WDU10790215                   ,10,790215,U,198200,"PPI Commodity data for Metals and metal products-Other farm service buildings, steel and aluminum, not seasonally adjusted, discontinued",,1981,M12,1997,M04
WDU10790221                   ,10,790221,U,198200,"PPI Commodity data for Metals and metal products-Small utility bldgs, incl. tool sheds, cabanas, etc., not seasonally adjusted, discontinued",,1982,M03,1997,M13
WDU10790235                   ,10,790235,U,198200,"PPI Commodity data for Metals and metal products-Dwellings & other non-farm buildings, not seasonally adjusted, discontinued",,1981,M12,1997,M13
WDU108101                     ,10,8101,U,196700,"PPI Commodity data for Metals and metal products-Bolts, nuts, screws, and rivets, not seasonally adjusted, discontinued",,1975,M01,1982,M06
WDU10810101                   ,10,810101,U,196700,"PPI Commodity data for Metals and metal products-Machine bolts, not seasonally adjusted, discontinued",,1947,M01,1974,M13
WDU10810106                   ,10,810106,U,196700,"PPI Commodity data for Metals and metal products-Carriage bolts, not seasonally adjusted, discontinued",,1947,M01,1981,M02
WDU10810111                   ,10,810111,U,196700,"PPI Commodity data for Metals and metal products-Rivets, not seasonally adjusted, discontinued",,1947,M01,1971,M03
WDU10810116                   ,10,810116,U,196700,"PPI Commodity data for Metals and metal products-Nuts, not seasonally adjusted, discontinued",,1947,M01,1982,M06
WDU10810121                   ,10,810121,U,197606,"PPI Commodity data for Metals and metal products-Machine screws, not seasonally adjusted, discontinued",,1947,M01,1976,M08
WDU10810126                   ,10,810126,U,196700,"PPI Commodity data for Metals and metal products-Wood screws, not seasonally adjusted, discontinued",,1947,M01,1972,M13
WDU10810131                   ,10,810131,U,196700,"PPI Commodity data for Metals and metal products-Cap screws, not seasonally adjusted, discontinued",,1947,M01,1982,M06
WDU10810136                   ,10,810136,U,196700,"PPI Commodity data for Metals and metal products-Tapping screws, not seasonally adjusted, discontinued",,1961,M01,1971,M08
WDU10810141                   ,10,810141,U,197112,"PPI Commodity data for Metals and metal products-Mine roof bolt, not seasonally adjusted, discontinued",,1971,M12,1982,M06
WDU10810146                   ,10,810146,U,197612,"PPI Commodity data for Metals and metal products-Hi-strength structural bolt, 7/8""x2 1/2""100 units, not seasonally adjusted, discontinued",,1976,M12,1982,M06
WDU10810151                   ,10,810151,U,197312,"PPI Commodity data for Metals and metal products-Special industrial fasteners, not seasonally adjusted, discontinued",,1973,M12,1982,M06
WDU10810207                   ,10,810207,U,198206,"PPI Commodity data for Metals and metal products-Square and round bolts, not seasonally adjusted, discontinued",,1982,M06,1999,M13
WDU10810208                   ,10,810208,U,198206,"PPI Commodity data for Metals and metal products-Studs, not seasonally adjusted, discontinued",,1982,M06,1999,M13
WDU10810209                   ,10,810209,U,198206,"PPI Commodity data for Metals and metal products-Flanged self locking sets, lag and wood screws, not seasonally adjusted, discontinued",,1982,M06,1999,M13
WDU10810221                   ,10,810221,U,198200,"PPI Commodity data for Metals and metal products-Machine screws, not seasonally adjusted, discontinued",,1947,M01,1999,M13
WDU10810241                   ,10,810241,U,198200,"PPI Commodity data for Metals and metal products-Mine roof bolts, not seasonally adjusted, discontinued",,1971,M12,1997,M01
WDU10810246                   ,10,810246,U,198200,"PPI Commodity data for Metals and metal products-High-strength structural and bent bolts, not seasonally adjusted, discontinued",,1976,M12,1999,M13
WDU10810256                   ,10,810256,U,198206,"PPI Commodity data for Metals and metal products-Thread-cutting & rolling, & self drilling screws, not seasonally adjusted, discontinued",,1982,M06,1999,M13
WDU10810261                   ,10,810261,U,198206,"PPI Commodity data for Metals and metal products-Other externally threaded fasteners, not seasonally adjusted, discontinued",,1982,M06,1999,M13
WDU108301                     ,10,8301,U,196700,"PPI Commodity data for Metals and metal products-Lighting fixtures, not seasonally adjusted, discontinued",,1975,M01,1981,M06
WDU10830101                   ,10,830101,U,196700,"PPI Commodity data for Metals and metal products-Res., incandescent, ceiling, pendant, not seasonally adjusted, discontinued",,1961,M01,1980,M01
WDU10830103                   ,10,830103,U,196700,"PPI Commodity data for Metals and metal products-Res., incand., ceiling, enclosed bowl, not seasonally adjusted, discontinued",,1961,M01,1981,M06
WDU10830105                   ,10,830105,U,196700,"PPI Commodity data for Metals and metal products-Res., incandescent, ceiling, bent bowl, not seasonally adjusted, discontinued",,1961,M01,1980,M09
WDU10830107                   ,10,830107,U,196700,"PPI Commodity data for Metals and metal products-Res., incand., interior wall bracket, not seasonally adjusted, discontinued",,1961,M01,1980,M13
WDU10830109                   ,10,830109,U,196700,"PPI Commodity data for Metals and metal products-Res., incand., exterior wall bracket, not seasonally adjusted, discontinued",,1962,M01,1981,M06
WDU10830111                   ,10,830111,U,196912,"PPI Commodity data for Metals and metal products-Residential fluorescent ceiling fixture ea., not seasonally adjusted, discontinued",,1970,M01,1981,M05
WDU10830121                   ,10,830121,U,196812,"PPI Commodity data for Metals and metal products-Com., incand., surface, exit light, not seasonally adjusted, discontinued",,1969,M01,1981,M06
WDU10830123                   ,10,830123,U,196700,"PPI Commodity data for Metals and metal products-Com. or res., incand., square recessed, not seasonally adjusted, discontinued",,1961,M01,1980,M09
