index,Index,Label,unit,start,last,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CUURS11ASACL1    ,CUURS11ASACL1    ,"Commodities less food in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7,39.0,40.6,42.4,44.6,45.4,46.9,51.6,56.5,59.8,62.5,66.0,74.3,85.7,94.9,96.9,100.2,102.9,105.0,100.6,103.5,107.6,108.5,115.3,120.0,121.7,124.4,123.5,125.0,128.7,130.4,130.5,131.9,137.6,136.4,133.3,136.1,138.5,147.1,150.8,152.569,160.577,150.981,158.458,168.986,171.467,170.28599999999997,169.357,158.719,154.113,156.224,159.622,156.857,150.858
CUURS11ASACL11   ,CUURS11ASACL11   ,"Commodities less food and beverages in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,62.2,65.7,74.1,85.8,95.1,97.0,100.2,102.9,104.8,99.9,102.7,106.7,107.4,114.4,118.6,120.4,123.3,122.2,123.5,127.2,129.0,129.1,130.3,136.0,134.7,131.3,133.9,136.1,144.9,148.6,150.031,157.862,147.656,155.139,166.023,168.454,167.088,166.013,154.82399999999996,150.12,152.25,155.721,152.877,146.434
CUURS11ASAD      ,CUURS11ASAD      ,"Durables in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,45.7,47.4,49.2,52.0,52.0,52.7,55.6,60.2,63.5,66.9,69.9,74.8,81.9,89.9,92.7,100.9,106.4,108.8,109.8,111.6,112.9,109.4,109.3,112.5,114.4,114.8,119.5,121.9,125.6,126.2,127.3,125.3,124.6,123.0,119.8,115.0,113.5,115.5,115.0,111.49799999999999,109.954,108.76,111.06200000000001,112.75200000000001,113.646,113.198,112.64,111.39200000000001,110.84700000000001,108.85600000000001,108.777,107.40799999999999,108.709
CUURS11ASAE      ,CUURS11ASAE      ,"Education and communication in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,101.5,102.9,106.9,107.0,110.3,115.0,117.5,119.7,121.87,132.047,136.993,138.67700000000002,140.696,144.254,147.425,148.77,152.639,157.924,160.471,165.425,167.425,171.75400000000005
CUURS11ASAEC     ,CUURS11ASAEC     ,"Education and communication commodities in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.208,96.556,95.884,92.602,89.851,85.235,84.64,81.632,81.017,68.104,66.476
CUURS11ASAES     ,CUURS11ASAES     ,"Education and communication services in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.471,102.359,105.205,108.11,109.441,112.963,117.26899999999999,119.669,123.72200000000001,126.79299999999999,130.542
CUURS11ASAF      ,CUURS11ASAF      ,"Food and beverages in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,69.7,75.3,83.2,89.1,94.3,96.6,99.1,104.2,108.6,113.7,119.4,124.4,132.2,138.6,142.5,143.3,146.3,150.0,153.6,157.7,160.4,165.8,170.6,174.8,181.6,184.8,189.1,195.4,200.2,206.0,213.451,224.14,229.59,232.435,239.468,245.015,248.081,250.83900000000003,255.49900000000002,257.995,259.78700000000003,264.562,267.671,280.895
CUURS11ASAF1     ,CUURS11ASAF1     ,"Food in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1914-M12,2021-M11,11.4,12.6,16.1,18.5,20.4,23.4,18.3,16.9,17.6,17.2,18.5,19.1,18.5,18.3,18.4,17.7,14.7,12.0,11.6,12.8,13.6,13.6,14.1,13.2,12.8,12.9,13.9,16.3,17.9,17.6,18.0,20.6,24.7,27.0,26.0,26.3,28.9,29.5,28.6,28.5,28.4,28.8,29.8,31.0,30.8,30.9,31.3,31.9,32.8,33.5,34.3,35.7,36.4,37.5,39.5,41.9,43.2,45.1,51.1,58.8,63.9,66.7,69.6,75.3,83.5,89.4,94.7,96.7,99.0,104.3,108.5,113.5,119.2,124.2,132.4,139.0,142.0,142.7,146.2,149.8,153.5,157.5,160.6,166.3,171.0,175.3,182.5,185.5,189.4,195.7,200.8,206.7,213.955,224.363,229.553,232.09799999999998,239.695,245.43,248.36599999999999,251.13099999999997,256.097,259.04,260.899,266.019,269.432,283.277
CUURS11ASAF11    ,CUURS11ASAF11    ,"Food at home in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,30.6,30.3,30.5,31.7,33.1,32.5,32.6,32.8,33.3,34.1,34.7,35.6,37.0,37.3,38.2,40.1,42.5,43.6,45.6,52.4,60.6,65.3,67.7,70.2,76.9,85.5,91.2,96.4,98.2,99.2,102.6,105.5,109.0,114.6,119.5,128.7,135.7,139.1,140.2,143.4,148.3,151.9,155.6,157.7,163.0,166.4,170.0,175.7,177.9,182.1,189.0,195.4,201.1,208.22299999999998,218.49,221.577,223.53900000000002,231.148,236.78400000000002,239.19400000000002,241.942,246.74599999999998,246.088,246.257,250.507,252.12599999999998,266.01599999999996
CUURS11ASAF111   ,CUURS11ASAF111   ,"Cereals and bakery products in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.828,292.39099999999996,299.42,318.482
CUURS11ASAF112   ,CUURS11ASAF112   ,"Meats, poultry, fish, and eggs in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.94799999999998,253.049,253.23,281.363
CUURS11ASAF113   ,CUURS11ASAF113   ,"Fruits and vegetables in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.41,332.4980000000001,322.986,341.279
CUURS11ASAF114   ,CUURS11ASAF114   ,"Nonalcoholic beverages and beverage materials in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1978.01=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.423,162.442,165.495,167.018
CUURS11ASAF115   ,CUURS11ASAF115   ,"Other food at home in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.067,197.58599999999998,200.965,208.601
CUURS11ASAF116   ,CUURS11ASAF116   ,"Alcoholic beverages in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,70.6,74.4,79.5,84.8,89.8,95.2,100.9,103.8,109.7,116.4,122.8,127.2,131.4,136.3,147.7,150.2,148.3,152.3,156.4,160.4,160.3,162.8,169.0,172.8,174.1,180.5,189.2,194.9,196.8,202.7,210.90599999999998,223.55200000000002,232.278,238.847,239.418,243.312,248.095,251.178,252.745,250.456,251.477,252.233,251.916,258.96299999999997
CUURS11ASAG      ,CUURS11ASAG      ,"Other goods and services in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4,59.4,62.5,67.4,73.6,81.0,90.5,100.1,109.4,118.9,128.8,136.0,147.1,157.9,173.4,188.4,197.9,202.6,206.6,213.3,220.2,229.1,239.7,255.7,275.6,287.3,298.2,314.8,319.6,328.5,340.1,348.116,371.167,404.843,412.801,420.966,423.81199999999995,429.914,440.14,446.31800000000004,450.00199999999995,478.47,487.069,501.884,515.124
CUURS11ASAGC     ,CUURS11ASAGC     ,"Other goods in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.665,102.162,103.95299999999999,104.802,108.304,108.84,108.93700000000001,110.648,112.516,113.773,110.708
CUURS11ASAGS     ,CUURS11ASAGS     ,"Other personal services in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.926,103.43,103.057,105.1,106.83200000000001,108.992,110.588,121.839,124.134,129.746,137.858
CUURS11ASAH      ,CUURS11ASAH      ,"Housing in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3,59.5,63.1,69.9,80.5,92.0,94.6,100.3,105.0,109.1,111.6,116.8,123.7,131.3,137.0,140.9,143.5,146.4,147.9,151.6,157.2,162.5,165.8,170.3,179.6,191.3,200.3,209.1,216.0,221.9,229.6,232.93200000000002,238.02,233.842,231.87099999999998,235.618,239.37900000000002,243.542,251.328,257.07599999999996,263.634,271.97,284.704,293.246,298.98
CUURS11ASAH1     ,CUURS11ASAH1     ,"Shelter in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1952-M10,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,21.5,22.0,23.3,24.3,25.4,26.0,27.3,28.0,28.5,29.3,30.0,30.6,31.7,32.1,33.7,36.6,39.9,42.8,45.5,47.4,50.2,53.0,54.9,58.5,62.6,68.5,78.3,89.4,91.4,101.4,107.0,114.5,122.2,130.8,140.9,151.0,157.5,161.8,164.7,167.4,169.3,174.5,181.6,188.7,194.7,201.6,211.8,225.1,242.0,251.2,259.2,261.8,267.2,272.486,273.186,275.216,272.297,273.508,279.381,283.918,292.681,302.881,312.746,321.416,336.017,348.289,358.06
CUURS11ASAH2     ,CUURS11ASAH2     ,"Fuels and utilities in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,22.0,22.4,22.8,23.7,23.4,23.9,24.1,24.8,24.8,25.2,25.3,25.4,25.5,25.8,25.9,26.1,27.1,28.9,30.3,33.2,42.7,46.5,50.0,53.6,55.3,66.5,82.1,98.2,99.9,97.7,102.5,99.6,90.0,88.9,89.7,96.7,104.9,109.1,111.8,117.2,119.9,119.6,123.0,126.0,119.1,117.4,131.9,152.0,134.3,155.0,166.0,196.1,227.0,227.541,264.069,217.588,222.18,241.185,236.821,245.699,261.20799999999997,249.775,248.908,271.09,294.64799999999997,293.64,280.418
CUURS11ASAH21    ,CUURS11ASAH21    ,"Household energy in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,47.4,48.8,62.0,81.1,99.4,100.7,97.2,102.1,97.1,83.3,82.2,81.8,87.9,96.3,97.4,97.5,100.6,102.1,100.8,105.0,108.4,102.4,100.1,113.8,134.4,114.7,133.0,143.5,171.2,199.4,198.986,232.627,188.16099999999997,190.322,206.498,199.045,206.46200000000002,220.699,210.049,207.752,227.31400000000002,249.53900000000002,247.36900000000003,232.989
CUURS11ASAH3     ,CUURS11ASAH3     ,"Household furnishings and operations in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,71.0,74.9,79.3,85.7,92.2,98.3,99.9,101.8,104.5,107.0,108.6,111.2,109.8,109.2,111.8,113.5,113.4,112.4,115.3,117.9,119.6,120.4,121.7,124.6,124.5,122.9,120.7,121.1,125.6,126.4,125.292,125.705,126.06700000000001,123.11399999999999,125.947,128.368,127.95299999999999,127.84299999999999,128.91,128.61,127.73200000000001,127.43700000000001,128.041,129.03799999999998
CUURS11ASAH31    ,CUURS11ASAH31    ,"Household furnishings and supplies in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.62,100.78200000000001,103.102,102.698,102.152,102.48899999999999,101.65,100.285,99.425,100.29700000000001,101.193
CUURS11ASAM      ,CUURS11ASAM      ,"Medical care in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,14.3,15.1,15.7,16.3,17.2,17.6,17.7,17.9,19.0,20.8,22.2,22.8,23.2,23.9,24.8,25.3,26.1,27.1,28.2,30.1,32.5,35.1,37.4,39.2,40.5,41.8,44.8,50.1,53.4,57.8,62.0,69.5,76.9,83.7,92.6,98.8,108.6,120.5,131.8,139.2,152.1,165.3,181.6,202.7,224.2,239.0,251.1,266.1,280.8,293.1,313.9,330.2,348.6,368.2,383.4,397.9,416.5,437.5,457.4,481.925,500.565,526.178,549.062,562.444,571.491,586.617,589.24,606.9780000000002,633.689,639.586,651.55,678.615,699.877
CUURS11ASAN      ,CUURS11ASAN      ,"Nondurables in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,36.1,37.9,40.0,41.6,43.1,46.8,53.3,58.4,61.4,63.9,68.4,78.0,88.6,96.4,98.1,99.4,102.5,105.5,104.0,109.0,114.5,120.2,129.6,134.0,135.3,139.2,138.2,140.3,144.3,147.0,149.0,153.1,161.0,163.3,162.8,169.7,175.7,186.0,193.0,200.03400000000002,214.54,207.05200000000002,215.02200000000002,228.847,233.795,234.046,234.58700000000002,226.243,222.82299999999998,227.597,233.94799999999998,233.21400000000003,231.197
CUURS11ASANL1    ,CUURS11ASANL1    ,"Nondurables less food in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,35.2,36.8,38.5,40.5,41.6,43.3,48.7,53.7,56.8,59.2,62.6,73.4,87.8,97.9,99.2,99.7,101.0,103.0,96.1,100.2,106.1,109.8,121.1,126.7,128.4,132.5,128.2,129.1,132.9,135.3,134.7,138.4,148.6,147.5,145.1,154.5,160.2,175.0,182.7,189.643,207.438,188.833,201.58900000000003,220.59799999999998,224.84900000000002,222.929,221.597,201.923,193.23,200.21099999999998,207.53099999999998,203.364,188.85
CUURS11ASANL11   ,CUURS11ASANL11   ,"Nondurables less food and beverages in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1976-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,58.4,61.8,73.0,88.1,98.4,99.5,99.6,100.9,102.5,94.8,98.9,104.9,108.5,120.6,125.6,127.2,132.0,126.8,127.4,131.3,133.9,133.2,136.8,147.3,146.2,143.2,152.6,158.4,174.2,182.4,189.203,207.638,186.813,200.13400000000001,220.701,225.0,222.61,220.933,199.15400000000002,189.843,197.25099999999998,205.074,200.58599999999998,184.267
CUURS11ASAR      ,CUURS11ASAR      ,"Recreation in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,105.1,104.0,105.4,106.9,111.1,108.5,111.2,114.4,116.35700000000001,118.76,122.289,122.39,116.277,114.301,113.316,114.211,116.696,116.936,123.06700000000001,122.1,123.3,119.535
CUURS11ASAS      ,CUURS11ASAS      ,"Services in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,32.7,35.2,37.8,40.2,42.3,44.1,47.3,51.3,57.5,61.1,63.2,68.2,77.2,88.0,94.2,99.7,106.1,112.9,120.1,126.3,135.5,146.0,154.4,162.2,167.7,173.1,176.4,181.4,186.9,193.6,199.1,205.1,214.7,228.3,238.7,249.6,256.9,263.2,271.6,276.845,283.673,285.876,286.993,289.845,293.948,300.618,308.342,317.144,326.813,337.408,350.645,361.287,367.811
CUURS11ASASL2RS  ,CUURS11ASASL2RS  ,"Services less rent of shelter in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982.11=100,1982-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,109.3,115.4,122.2,126.2,135.5,146.8,157.6,169.3,177.9,186.6,191.9,196.9,200.9,207.6,212.2,216.9,226.0,240.2,241.7,255.0,261.7,275.1,288.6,294.035,309.882,312.7270000000001,319.617,324.502,326.58,335.945,342.675,350.131,360.23199999999997,373.60699999999997,384.842,393.23199999999997,395.662
CUURS11ASASL5    ,CUURS11ASASL5    ,"Services less medical care services in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,32.9,35.4,38.0,40.5,42.7,44.5,47.7,51.3,58.1,61.5,63.4,68.0,77.1,88.5,94.3,99.8,105.8,111.9,118.6,124.7,133.7,143.9,151.6,158.2,162.7,167.4,169.9,174.0,178.8,184.9,189.5,194.9,203.9,216.9,226.8,237.1,243.7,249.2,256.9,261.17900000000003,267.262,268.72,268.868,271.25,274.92400000000004,281.087,289.1740000000001,297.305,305.9240000000001,316.665,329.4890000000001,338.69699999999995,343.906
CUURS11ASAT      ,CUURS11ASAT      ,"Transportation in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,16.9,18.6,20.6,21.2,22.6,23.5,23.6,23.2,24.0,25.0,25.8,26.4,25.8,26.2,28.2,28.3,28.5,29.2,29.9,30.6,31.6,33.5,34.9,36.6,36.6,37.6,41.0,47.0,59.3,63.4,63.0,69.4,82.7,94.1,98.3,99.2,102.5,105.3,101.6,103.3,108.3,113.7,119.7,125.5,129.1,132.5,135.0,137.1,139.5,141.6,139.5,142.3,152.2,152.1,149.9,154.1,159.4,171.5,174.5,175.72799999999995,184.07299999999998,169.203,184.067,203.584,205.437,207.392,206.24400000000003,186.673,183.18200000000002,187.07299999999998,196.042,193.08,183.722
CUURS11ASAT1     ,CUURS11ASAT1     ,"Private transportation in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1947-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,19.0,19.8,19.9,21.2,24.2,25.6,24.6,23.7,24.6,25.8,26.8,27.6,26.8,27.2,27.5,27.7,27.9,28.7,29.5,30.4,31.2,32.1,33.5,35.3,35.3,36.4,40.2,46.7,60.3,64.7,64.3,71.2,84.2,94.8,98.1,99.1,102.8,105.6,101.3,103.5,108.9,114.2,119.7,125.8,129.1,132.0,135.7,137.9,140.3,142.3,139.0,141.3,151.9,150.6,148.5,153.0,159.1,171.2,174.0,175.16299999999995,183.43599999999998,168.285,183.34599999999998,202.575,204.794,205.50799999999998,204.75900000000001,184.75799999999998,181.74099999999999,186.37599999999998,197.21099999999998,193.885,186.077
CUURS11ASATCLTB  ,CUURS11ASATCLTB  ,"Transportation commodities less motor fuel in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2010-M01,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.581,105.37299999999999,106.32,107.726,108.583,108.335,109.273,107.764,108.65,109.23,112.081
CUURS11ASEEB     ,CUURS11ASEEB     ,"Tuition, other school fees, and childcare in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1978.01=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.389,1331.2220000000002,1367.8229999999999,1407.9189999999999
CUURS11ASEFJ     ,CUURS11ASEFJ     ,"Dairy and related products in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2017-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.874,277.47700000000003,283.782,292.14799999999997
CUURS11ASEFV     ,CUURS11ASEFV     ,"Food away from home in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,22.2,22.6,23.5,24.1,24.7,25.7,26.0,26.8,27.8,29.1,30.2,30.7,32.1,34.3,35.8,37.9,40.7,42.7,44.3,47.6,54.1,60.2,65.0,68.9,72.5,79.8,86.2,91.5,93.9,98.8,107.3,113.3,120.2,127.4,132.4,139.0,144.8,147.5,147.5,151.4,153.5,157.4,161.6,166.4,173.5,179.6,185.7,195.1,198.4,202.0,206.9,211.1,215.9,224.774,236.074,242.81099999999998,246.45,254.02900000000002,259.97700000000003,263.567,265.889,271.533,281.286,286.344,293.12,299.71299999999997,313.455
CUURS11ASEHA     ,CUURS11ASEHA     ,"Rent of primary residence in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1914-M12,2021-M11,16.2,16.2,16.2,16.5,17.3,19.2,21.2,21.9,23.0,24.5,24.9,24.9,24.9,24.7,24.5,23.9,23.0,21.7,19.8,18.7,18.4,18.4,18.4,18.5,18.5,18.5,18.7,19.3,19.4,19.4,19.4,19.5,20.2,21.3,22.1,22.8,23.6,24.6,25.1,25.8,26.5,28.1,29.1,30.4,31.6,32.9,34.0,34.8,35.4,36.1,36.8,37.8,38.2,39.3,41.6,44.1,46.9,49.4,52.1,54.6,57.2,59.9,63.5,66.6,70.0,76.0,85.1,93.8,100.2,106.0,114.5,123.0,131.8,139.8,150.0,154.7,155.6,155.7,156.7,157.8,162.9,169.9,176.3,184.7,191.8,204.7,218.6,234.7,246.2,253.4,257.2,260.9,268.126,272.465,277.567,277.009,280.53700000000003,287.8590000000001,294.214,302.64,312.2290000000001,322.193,333.111,349.525,360.577,371.505
CUURS11ASEHC     ,CUURS11ASEHC     ,"Owners' equivalent rent of residences in Boston-Cambridge-Newton, MA-NH, all urban consumers, not seasonally adjusted",Index base: 1982.11=100,1982-M11,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,111.4,119.6,127.7,137.4,149.7,159.9,164.9,167.1,169.7,172.3,173.9,178.0,185.6,192.4,198.7,205.8,216.1,231.2,250.3,264.6,272.8,275.2,281.1,286.236,283.117,290.252,290.316,290.85,296.673,301.61,311.032,323.226,333.655,342.1380000000001,356.986,370.402,383.48400000000004
